user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
1828,57,Female,Student,3.71,23,8.46,9,5,4,57,54,2
1829,51,Male,Teacher,7.0,43,5.45,2,3,1,56,270,3
1830,18,Male,Doctor,7.11,26,4.27,6,9,2,38,227,1
1831,51,Female,Teacher,7.05,55,6.48,4,7,4,73,261,4
1832,51,Male,Student,3.34,48,7.84,8,3,3,2,44,6
1833,20,Male,Business,5.69,69,4.36,8,6,2,48,201,9
1834,42,Female,Engineer,3.98,41,5.93,3,1,5,92,106,1
1835,47,Female,Engineer,6.07,79,6.45,5,5,5,28,47,9
1836,38,Male,Doctor,6.19,41,5.8,2,7,0,115,115,4
1837,56,Male,Business,1.67,66,5.68,9,1,2,87,214,1
1838,28,Male,Doctor,2.94,104,5.39,1,2,1,11,273,3
1839,53,Female,Doctor,6.29,65,8.83,9,7,0,21,55,9
1840,52,Female,Business,9.06,107,5.8,3,8,0,116,223,4
1841,31,Female,Business,9.78,78,4.61,5,4,3,107,210,6
1842,22,Female,Teacher,4.19,63,4.94,1,7,4,61,54,7
1843,36,Female,Business,4.78,63,4.47,1,9,3,42,99,4
1844,22,Female,Engineer,8.15,69,4.92,3,6,5,36,30,6
1845,36,Male,Student,4.98,101,5.98,5,1,4,104,172,2
1846,22,Female,Business,1.92,119,7.48,4,5,0,90,130,9
1847,29,Female,Business,2.05,22,8.38,3,8,1,36,178,9
1848,59,Female,Designer,6.08,101,4.73,4,6,2,81,53,6
1849,54,Male,Designer,5.59,30,4.31,4,7,3,97,111,4
1850,31,Female,Business,7.71,39,6.3,8,2,1,10,83,7
1851,48,Female,Engineer,5.71,106,5.04,5,1,0,35,69,3
1852,48,Male,Business,2.58,71,4.87,2,2,0,113,62,1
1853,36,Female,Student,1.09,55,7.88,4,4,4,12,35,8
1854,26,Female,Teacher,9.53,101,5.13,6,2,0,0,264,3
1855,34,Female,Doctor,4.95,36,5.49,5,9,5,66,212,3
1856,41,Female,Student,9.49,32,8.1,4,1,0,76,289,5
1857,54,Male,Doctor,9.9,78,7.36,6,9,3,71,99,5
1858,29,Male,Doctor,8.5,36,7.26,8,3,1,45,202,5
1859,18,Male,Engineer,1.3,96,8.7,1,9,5,84,249,3
1860,58,Female,Doctor,6.26,7,6.21,3,8,5,101,120,3
1861,32,Male,Designer,4.6,77,7.46,5,2,2,48,28,5
1862,41,Male,Student,5.63,8,8.17,2,9,3,21,36,7
1863,51,Male,Engineer,2.64,27,7.09,1,5,4,17,178,3
1864,33,Male,Teacher,6.16,98,7.98,8,8,1,39,288,5
1865,37,Male,Student,7.54,22,5.74,8,2,5,114,98,8
1866,19,Male,Designer,8.92,98,6.28,1,5,1,67,173,4
1867,40,Female,Student,7.4,60,7.71,7,8,3,39,58,5
1868,59,Female,Engineer,1.91,58,5.79,2,9,5,79,156,4
1869,40,Male,Teacher,2.03,113,8.74,6,8,2,5,238,7
1870,28,Male,Engineer,6.53,99,7.57,8,1,1,108,265,3
1871,35,Male,Designer,9.11,46,4.79,6,4,0,26,248,3
1872,31,Male,Business,5.13,67,5.76,7,9,2,66,207,6
1873,58,Male,Student,4.06,115,8.19,7,1,5,10,151,2
1874,40,Male,Teacher,5.8,70,7.56,6,7,2,22,297,9
1875,29,Male,Doctor,7.19,87,4.23,6,2,2,10,57,5
1876,54,Female,Designer,3.95,16,4.0,4,4,5,49,274,9
1877,30,Female,Designer,9.09,95,6.13,6,4,3,89,231,9
1878,22,Male,Business,8.22,49,7.46,7,9,3,46,142,8
1879,59,Male,Student,3.77,30,7.91,5,3,5,6,131,6
1880,48,Male,Student,6.57,39,6.54,6,4,1,74,58,5
1881,22,Male,Doctor,5.43,43,8.03,8,8,1,24,162,7
1882,25,Female,Teacher,9.63,15,6.19,6,5,1,44,165,9
1883,20,Female,Student,3.35,85,7.2,6,3,4,104,232,7
1884,36,Female,Doctor,7.5,15,5.5,3,3,4,88,92,2
1885,18,Female,Student,9.99,116,6.15,9,3,0,25,120,9
1886,52,Male,Doctor,7.05,68,7.31,8,2,5,106,287,8
1887,21,Male,Engineer,7.16,118,4.63,5,1,2,117,158,8
1888,29,Male,Engineer,6.47,77,6.61,2,5,1,42,289,9
1889,38,Male,Student,8.91,103,7.7,1,4,2,3,249,6
1890,49,Female,Doctor,1.68,116,8.66,8,9,3,113,134,3
1891,51,Male,Designer,9.8,43,8.06,8,7,4,73,33,8
1892,25,Male,Teacher,9.67,39,6.68,5,3,3,39,278,2
1893,44,Male,Student,1.09,33,7.13,3,1,1,32,48,3
1894,55,Male,Business,5.72,82,7.64,2,5,4,73,104,1
1895,51,Male,Designer,2.59,50,7.92,2,4,3,5,208,6
1896,59,Male,Doctor,3.66,22,4.48,4,9,4,13,190,2
1897,35,Female,Engineer,5.88,28,4.2,2,6,5,75,174,3
1898,52,Female,Student,3.35,87,4.59,2,6,3,78,136,5
1899,18,Male,Engineer,2.72,6,6.81,7,2,3,66,274,2
1900,48,Male,Doctor,4.9,40,8.12,8,2,1,67,284,6
1901,49,Female,Student,2.69,27,5.18,9,9,0,15,24,4
1902,30,Male,Engineer,5.22,92,6.9,4,5,2,96,74,7
1903,48,Male,Business,5.78,50,8.05,6,7,0,110,160,9
1904,33,Female,Teacher,7.64,79,5.97,3,3,4,28,264,2
1905,29,Female,Designer,3.93,73,5.1,4,7,0,98,99,2
1906,29,Male,Teacher,8.52,39,7.76,7,7,4,111,39,6
1907,20,Female,Designer,7.69,108,5.12,8,8,5,39,247,8
1908,59,Female,Teacher,4.92,10,5.94,9,3,4,51,91,9
1909,59,Female,Designer,4.14,17,4.22,5,8,5,88,150,1
1910,57,Female,Engineer,1.27,46,7.8,5,3,0,4,113,8
1911,36,Female,Engineer,6.54,115,7.07,1,7,4,73,21,4
1912,35,Female,Doctor,6.8,48,7.02,1,3,1,11,260,9
1913,54,Female,Student,2.28,105,5.64,9,2,5,43,209,5
1914,32,Male,Doctor,9.17,97,5.99,3,1,3,55,212,7
1915,48,Male,Designer,9.47,79,5.62,8,8,4,82,266,3
1916,40,Female,Engineer,5.21,86,8.38,9,4,3,30,52,1
1917,40,Female,Student,9.6,113,7.97,4,1,2,113,29,6
1918,29,Female,Designer,6.15,68,7.16,2,3,2,118,30,1
1919,25,Female,Engineer,5.48,18,5.03,1,1,3,40,216,4
1920,34,Female,Business,6.39,100,6.75,6,7,0,76,251,3
1921,45,Male,Designer,1.66,10,4.61,6,8,4,13,141,6
1922,31,Male,Student,9.08,15,8.78,3,2,2,117,157,6
1923,43,Male,Doctor,2.82,10,6.14,3,8,2,119,165,2
1924,45,Male,Engineer,5.87,77,8.03,4,6,5,115,251,6
1925,26,Male,Designer,8.21,91,7.75,8,6,3,63,103,4
1926,42,Female,Designer,4.41,58,8.7,9,9,5,65,46,1
1927,56,Male,Business,9.2,41,7.02,6,9,0,98,103,3
1928,25,Female,Business,5.65,13,6.75,9,1,5,119,146,6
1929,25,Male,Business,2.54,26,6.25,7,1,4,118,276,6
1930,54,Female,Designer,9.79,42,6.74,1,8,3,65,286,8
1931,57,Female,Designer,8.58,41,5.5,2,6,4,78,238,9
1932,49,Female,Designer,4.08,47,4.39,8,2,1,70,62,6
1933,51,Female,Doctor,9.06,60,6.52,1,4,4,98,205,4
1934,35,Male,Doctor,4.77,110,7.03,4,1,1,79,118,9
1935,19,Female,Teacher,3.47,18,7.74,1,6,3,110,111,4
1936,26,Female,Student,4.98,62,5.68,1,2,4,79,136,1
1937,53,Male,Business,7.65,107,4.46,6,9,4,60,272,2
1938,58,Male,Engineer,6.93,116,4.9,4,9,2,47,252,3
1939,19,Male,Engineer,3.91,39,5.45,8,5,3,50,195,4
1940,31,Female,Business,2.99,26,4.71,8,7,2,22,211,3
1941,28,Female,Business,6.87,79,5.82,4,5,5,52,153,5
1942,21,Female,Teacher,5.66,69,7.58,2,6,0,57,128,1
1943,57,Female,Engineer,4.93,83,5.4,9,3,2,85,118,7
1944,53,Male,Student,6.27,87,4.32,1,5,1,109,280,9
1945,34,Female,Student,9.38,34,4.53,7,6,2,105,93,4
1946,32,Male,Student,2.26,24,8.51,6,6,1,52,33,1
1947,36,Male,Business,8.74,72,8.48,3,5,0,105,85,7
1948,31,Female,Doctor,9.4,15,6.54,6,6,0,22,30,9
1949,58,Female,Teacher,7.16,45,5.73,1,8,4,57,247,7
1950,46,Female,Designer,6.12,67,8.77,2,1,0,79,99,1
1951,48,Male,Student,8.97,5,5.06,8,7,0,90,187,3
1952,37,Female,Teacher,8.71,6,8.49,3,7,1,49,48,9
1953,50,Male,Engineer,4.68,21,7.1,5,2,5,94,103,6
1954,24,Male,Designer,1.15,8,8.86,3,3,2,56,44,6
1955,30,Male,Business,5.33,78,4.6,4,9,0,84,176,1
1956,48,Male,Business,2.95,21,6.75,8,2,0,99,192,1
1957,34,Female,Business,3.65,76,5.09,9,3,3,65,248,9
1958,30,Male,Doctor,1.39,18,4.59,8,4,3,60,60,3
1959,43,Male,Business,9.86,15,6.83,6,2,0,116,224,1
1960,37,Female,Doctor,6.05,72,4.96,6,3,0,104,102,6
1961,49,Female,Student,2.0,96,4.95,7,4,4,48,236,4
1962,20,Female,Designer,5.87,36,8.37,5,3,4,108,226,3
1963,36,Female,Engineer,3.43,78,7.55,9,1,1,10,262,7
1964,39,Female,Doctor,3.96,37,4.63,9,7,0,99,47,6
1965,22,Female,Engineer,2.3,21,7.37,3,3,0,111,204,2
1966,27,Male,Designer,5.41,116,8.49,7,9,2,93,62,2
1967,42,Female,Doctor,1.13,44,6.72,8,9,2,82,190,7
1968,46,Male,Designer,8.18,38,6.74,2,8,0,113,250,2
1969,23,Female,Doctor,9.96,87,4.91,4,3,0,112,261,5
1970,21,Female,Designer,6.98,72,8.34,2,2,4,35,21,6
1971,25,Male,Business,9.62,99,8.19,2,5,2,78,219,3
1972,22,Female,Student,4.05,99,7.17,2,5,0,77,117,4
1973,25,Female,Engineer,2.37,43,6.53,8,5,4,51,187,6
1974,36,Male,Designer,7.14,42,7.04,2,2,0,45,285,1
1975,45,Male,Teacher,1.95,118,6.35,7,1,1,114,45,1
1976,20,Male,Designer,4.2,90,6.51,4,2,3,70,276,8
1977,27,Male,Doctor,8.41,117,7.95,3,2,3,95,96,6
1978,19,Female,Teacher,7.07,71,6.89,3,4,1,6,153,3
1979,55,Male,Engineer,8.4,50,4.05,2,8,4,44,251,6
1980,58,Male,Teacher,6.69,21,6.77,2,3,4,52,33,5
1981,46,Female,Engineer,5.41,47,7.88,4,1,0,11,255,1
1982,32,Female,Doctor,1.32,60,7.2,2,3,4,112,164,6
1983,29,Male,Teacher,3.8,119,4.39,2,4,0,43,226,1
1984,22,Female,Student,1.75,82,4.95,6,5,0,118,181,5
1985,38,Female,Student,5.34,112,5.74,4,1,2,61,95,1
1986,24,Male,Engineer,3.76,21,7.27,5,7,2,7,194,8
1987,30,Female,Designer,1.04,86,5.96,4,1,3,100,189,8
1988,57,Male,Business,3.78,54,5.84,2,1,5,25,40,4
1989,23,Male,Business,5.62,26,7.72,8,6,4,8,49,1
1990,30,Female,Designer,7.21,44,8.17,8,1,3,49,192,8
1991,51,Male,Doctor,3.07,22,4.48,2,8,0,92,215,9
1992,19,Male,Teacher,2.48,116,7.67,3,5,2,66,101,3
1993,45,Male,Designer,4.47,52,6.38,6,1,1,118,83,3
1994,48,Female,Student,2.22,91,7.72,5,3,3,40,109,2
1995,49,Male,Engineer,8.02,114,6.96,5,3,0,106,139,3
1996,50,Female,Student,1.79,48,6.01,1,5,0,84,188,7
1997,39,Female,Doctor,8.26,30,5.58,5,6,0,111,67,4
1998,47,Male,Student,8.36,109,6.52,1,4,3,8,54,3
1999,40,Male,Engineer,8.87,69,6.65,9,3,0,35,266,1
2000,57,Female,Teacher,7.17,53,7.11,1,3,1,77,181,6
2001,47,Male,Business,7.08,29,4.91,8,9,0,60,199,5
2002,55,Male,Engineer,5.37,71,6.45,4,2,4,76,105,6
2003,47,Female,Business,6.78,84,4.98,4,5,3,77,288,1
2004,46,Female,Teacher,3.56,19,6.17,8,6,1,49,262,6
2005,51,Male,Student,6.2,89,4.29,8,3,1,103,269,1
2006,56,Male,Designer,5.81,52,5.55,3,3,3,10,256,3
2007,19,Female,Doctor,8.4,53,6.39,2,6,4,41,32,6
2008,37,Female,Business,8.76,31,7.1,4,4,3,114,272,2
2009,41,Male,Student,5.13,54,5.77,6,6,1,15,216,8
2010,26,Female,Doctor,3.97,23,7.46,5,4,5,60,257,5
2011,18,Female,Student,1.75,75,8.74,9,4,5,91,247,9
2012,23,Female,Designer,7.68,83,6.93,5,7,1,46,49,7
2013,45,Male,Designer,6.99,105,6.29,8,7,0,9,148,4
2014,51,Male,Business,7.27,107,5.6,2,9,4,93,227,4
2015,37,Female,Teacher,8.69,66,8.41,4,4,3,9,103,6
2016,53,Male,Student,2.61,58,6.02,4,8,5,83,187,6
2017,47,Female,Teacher,9.25,27,8.84,1,3,3,68,179,3
2018,58,Male,Teacher,1.13,104,4.28,3,5,4,54,90,4
2019,57,Male,Teacher,5.73,9,6.43,9,4,2,71,113,7
2020,51,Female,Engineer,2.76,26,7.71,4,7,2,109,278,1
2021,31,Female,Business,2.21,19,7.83,7,6,2,118,95,2
2022,52,Male,Engineer,3.65,28,4.08,9,3,1,116,23,7
2023,21,Female,Engineer,1.63,38,4.46,8,8,2,93,175,1
2024,18,Male,Designer,8.78,60,4.34,2,2,3,73,38,5
2025,44,Female,Teacher,1.68,6,5.91,5,2,3,65,23,8
2026,20,Male,Designer,7.72,21,6.87,2,5,3,69,256,8
2027,20,Female,Teacher,4.36,21,4.97,5,1,4,0,135,8
2028,33,Female,Engineer,5.96,44,4.25,9,7,0,42,209,2
2029,36,Female,Doctor,9.63,5,7.27,4,4,4,94,79,4
2030,24,Female,Designer,2.81,72,4.42,5,3,3,82,292,4
2031,51,Female,Business,4.69,76,8.46,3,9,5,79,265,9
2032,53,Male,Designer,3.04,116,8.3,4,1,2,48,184,5
2033,37,Male,Doctor,1.13,102,6.78,7,2,1,96,81,1
2034,19,Female,Student,8.46,9,6.54,4,1,3,30,269,3
2035,42,Female,Business,5.92,55,4.05,6,4,5,111,166,1
2036,56,Female,Designer,2.64,83,4.24,7,1,2,97,65,9
2037,51,Male,Business,3.74,110,7.77,8,6,0,72,56,5
2038,52,Male,Student,1.93,104,7.1,3,5,4,38,262,4
2039,36,Female,Student,4.71,20,5.35,4,4,5,118,229,4
2040,38,Female,Student,4.81,6,5.06,3,4,1,13,271,7
2041,32,Female,Designer,3.22,26,8.6,3,6,3,74,263,7
2042,42,Female,Teacher,2.68,92,6.47,2,2,1,109,175,6
2043,48,Male,Engineer,5.85,32,4.02,2,9,3,110,140,5
2044,29,Female,Doctor,4.02,69,8.91,5,5,1,74,213,6
2045,33,Female,Student,5.48,54,5.33,2,3,4,61,244,7
2046,54,Female,Designer,7.99,102,6.8,7,5,1,6,156,7
2047,49,Female,Teacher,9.11,96,7.16,3,7,4,91,28,7
2048,52,Female,Business,6.29,49,7.61,4,1,5,1,33,6
2049,58,Female,Business,9.43,91,5.35,6,2,4,15,236,4
2050,59,Male,Business,3.13,80,7.83,9,9,1,21,135,5
2051,34,Female,Designer,1.61,17,7.52,6,1,0,61,225,9
2052,39,Male,Engineer,7.02,107,6.73,3,7,0,93,276,1
2053,28,Female,Engineer,2.71,114,5.75,6,8,2,79,115,6
2054,44,Male,Designer,8.5,57,8.83,5,6,1,82,208,3
2055,45,Male,Student,5.64,10,8.93,4,1,4,94,68,4
2056,24,Male,Teacher,1.44,95,8.56,9,4,0,63,225,9
2057,41,Female,Teacher,9.13,11,5.08,3,7,2,93,62,4
2058,34,Male,Designer,6.99,50,5.09,9,8,2,56,168,5
2059,56,Male,Designer,7.85,44,8.54,7,6,0,33,189,1
2060,36,Female,Student,1.39,98,7.58,3,3,4,65,49,2
2061,30,Male,Student,4.19,78,8.97,2,6,0,26,263,7
2062,41,Female,Business,1.8,105,7.99,5,5,4,105,281,3
2063,35,Female,Engineer,8.5,83,6.94,9,7,3,104,286,2
2064,27,Female,Business,7.44,39,8.07,3,1,1,9,252,3
2065,19,Male,Business,3.74,80,7.44,4,6,0,56,291,4
2066,20,Female,Engineer,3.76,6,7.7,7,5,4,21,169,7
2067,55,Male,Business,9.15,98,6.55,4,3,0,16,230,2
2068,31,Female,Student,5.46,10,5.56,3,5,1,1,209,2
2069,30,Female,Doctor,1.97,108,4.89,2,6,5,22,22,7
2070,53,Male,Engineer,1.77,18,5.15,9,3,0,14,127,5
2071,18,Male,Doctor,1.67,26,7.96,7,7,1,1,155,2
2072,33,Male,Doctor,5.28,89,4.31,3,3,2,72,233,4
2073,48,Female,Designer,7.5,98,6.24,4,5,1,118,211,7
2074,23,Female,Business,6.72,11,4.09,3,4,4,69,175,9
2075,49,Male,Engineer,5.21,78,4.44,9,2,2,71,43,1
2076,37,Male,Designer,1.54,31,5.58,1,2,1,34,196,2
2077,35,Male,Student,1.28,19,8.32,6,6,1,38,108,3
2078,48,Female,Business,9.78,17,7.88,3,2,3,8,226,5
2079,58,Female,Business,5.26,9,7.85,9,3,2,94,136,7
2080,47,Male,Designer,3.93,53,8.19,7,1,1,10,190,8
2081,48,Female,Teacher,1.43,83,6.34,7,2,2,36,228,5
2082,30,Male,Student,9.53,95,4.29,2,8,2,42,212,5
2083,47,Female,Business,2.69,114,4.37,4,1,3,3,113,5
2084,30,Male,Business,4.84,27,4.95,4,2,0,68,110,8
2085,42,Male,Engineer,4.66,75,7.4,7,9,5,64,59,8
2086,27,Female,Designer,6.83,93,8.56,5,9,0,68,218,9
2087,22,Female,Business,1.64,37,4.68,3,4,0,79,244,1
2088,41,Male,Business,6.39,90,7.88,8,9,0,105,230,8
2089,29,Female,Teacher,9.94,99,6.94,7,5,0,116,271,9
2090,58,Female,Business,8.71,78,5.37,8,5,2,12,94,6
2091,41,Female,Teacher,3.79,12,4.29,6,7,5,61,246,8
2092,47,Female,Designer,2.72,90,4.46,4,5,4,112,43,5
2093,55,Female,Engineer,7.95,10,5.88,4,1,4,95,281,2
2094,25,Male,Student,6.08,118,7.68,6,5,5,78,125,6
2095,49,Male,Teacher,5.93,31,7.09,7,2,4,66,68,8
2096,52,Male,Student,3.55,72,6.21,1,3,5,115,276,8
2097,51,Female,Business,4.26,114,4.25,6,2,0,95,212,7
2098,32,Male,Teacher,2.02,55,8.66,4,2,0,56,191,8
2099,44,Female,Student,6.72,30,4.6,6,9,4,110,84,7
2100,22,Female,Designer,6.56,14,7.86,8,9,1,106,23,7
2101,42,Male,Teacher,6.1,60,8.12,7,3,3,33,278,8
2102,53,Male,Engineer,5.39,113,6.19,3,9,3,75,35,3
2103,48,Female,Teacher,4.51,108,5.04,5,5,2,83,77,3
2104,58,Female,Business,6.4,83,5.88,3,5,5,63,24,4
2105,56,Female,Student,8.93,59,8.61,4,5,2,43,287,2
2106,21,Male,Business,2.32,79,4.44,7,8,5,79,240,8
2107,45,Male,Engineer,7.05,48,5.97,2,2,0,50,260,9
2108,43,Female,Business,9.14,110,7.0,1,2,2,63,299,3
2109,59,Male,Student,6.18,117,5.79,2,7,1,46,146,3
2110,42,Male,Designer,6.8,83,7.99,7,7,4,39,68,8
2111,40,Female,Doctor,6.22,44,6.12,2,4,5,52,285,8
2112,38,Female,Student,2.74,65,7.14,6,8,3,0,182,7
2113,58,Female,Doctor,8.56,29,4.16,7,7,5,54,50,4
2114,48,Female,Student,8.92,86,4.96,6,9,2,49,141,1
2115,23,Female,Business,4.87,98,8.97,8,8,3,65,110,8
2116,28,Male,Doctor,8.69,5,4.38,9,9,5,112,261,3
2117,21,Female,Business,4.61,114,6.83,1,4,2,94,159,8
2118,52,Female,Engineer,8.92,14,5.38,4,8,5,28,234,6
2119,22,Male,Designer,9.94,39,5.51,8,1,5,44,103,8
2120,54,Female,Doctor,3.46,72,7.19,5,5,4,14,210,6
2121,19,Male,Engineer,5.72,10,4.66,3,7,4,41,124,8
2122,37,Female,Teacher,1.92,30,6.56,9,4,2,86,207,7
2123,49,Female,Business,7.85,73,6.59,2,8,5,86,160,8
2124,51,Male,Designer,1.16,64,6.37,5,6,4,111,92,8
2125,19,Male,Teacher,7.14,20,6.53,7,5,0,8,207,4
2126,22,Male,Engineer,5.07,91,5.59,5,7,0,14,267,7
2127,19,Female,Teacher,6.15,90,7.46,4,5,1,88,138,2
2128,26,Male,Designer,5.13,61,5.69,9,2,3,75,230,1
2129,41,Female,Teacher,1.57,32,4.94,7,1,5,50,106,7
2130,44,Female,Engineer,8.11,58,7.14,1,4,0,69,46,9
2131,18,Male,Designer,6.6,71,5.56,5,6,0,85,205,2
2132,56,Female,Engineer,9.93,7,7.46,2,2,1,113,42,3
2133,46,Female,Designer,2.06,92,4.5,1,3,4,110,220,2
2134,24,Female,Designer,1.3,57,8.57,4,8,2,16,178,6
2135,57,Male,Student,9.02,97,4.9,1,1,1,79,75,7
2136,59,Male,Doctor,8.87,89,8.95,9,8,0,61,75,8
2137,43,Female,Student,4.84,117,5.21,5,2,3,102,248,7
2138,41,Female,Designer,8.0,60,7.37,1,6,0,108,90,7
2139,27,Male,Business,6.67,59,5.63,5,5,1,111,91,5
2140,55,Male,Teacher,8.37,84,6.39,4,4,0,69,94,2
2141,54,Male,Business,5.78,110,4.98,7,1,1,105,277,3
2142,38,Male,Doctor,6.8,38,7.9,4,2,3,70,247,3
2143,26,Male,Engineer,1.25,26,6.31,4,3,4,79,278,6
2144,26,Male,Doctor,1.93,98,6.73,9,6,2,29,59,3
2145,44,Male,Engineer,8.27,7,8.42,4,8,2,13,139,1
2146,33,Female,Designer,2.01,109,6.02,3,4,3,77,275,3
2147,34,Male,Student,8.97,119,8.8,4,5,1,74,129,2
2148,49,Female,Teacher,5.5,21,8.13,8,2,3,30,211,3
2149,53,Female,Designer,9.98,40,7.84,1,9,5,3,294,8
2150,43,Male,Teacher,4.55,30,8.99,8,1,4,89,183,6
2151,46,Female,Student,5.62,13,4.36,4,2,3,112,35,1
2152,33,Male,Doctor,1.32,114,5.39,2,3,0,11,140,8
2153,39,Male,Doctor,9.88,71,7.88,9,1,0,5,141,5
2154,26,Female,Business,3.48,20,7.57,2,9,3,11,92,6
2155,28,Female,Designer,7.86,28,6.59,4,1,3,84,197,2
2156,51,Male,Doctor,9.85,60,8.63,9,5,0,112,103,7
2157,25,Female,Student,8.03,105,7.01,6,9,5,95,184,8
2158,26,Male,Engineer,6.77,22,5.32,2,3,3,83,209,3
2159,38,Male,Designer,3.31,40,5.62,3,3,0,21,234,7
2160,53,Female,Engineer,8.29,84,7.27,9,1,0,34,227,7
2161,45,Female,Engineer,8.14,60,6.79,1,3,1,74,65,4
2162,28,Male,Designer,4.59,45,6.12,9,7,4,2,84,3
2163,20,Female,Doctor,7.73,77,4.62,2,7,4,3,281,8
2164,31,Male,Doctor,3.49,69,6.25,5,6,2,60,291,3
2165,46,Male,Doctor,9.46,111,8.02,7,8,1,90,257,9
2166,51,Male,Doctor,3.25,33,6.81,3,4,1,30,87,3
2167,34,Male,Doctor,1.62,77,7.1,2,4,2,104,299,3
2168,35,Male,Designer,4.06,71,5.16,5,7,4,55,76,2
2169,37,Male,Teacher,9.08,20,5.79,9,7,1,66,101,4
2170,58,Male,Doctor,6.82,111,7.56,2,1,1,118,233,7
2171,38,Female,Student,8.38,87,5.21,2,3,5,106,267,7
2172,25,Male,Business,9.14,43,7.69,5,3,4,23,245,5
2173,37,Female,Teacher,8.74,59,7.85,2,7,4,72,261,2
2174,20,Male,Designer,3.04,41,6.82,4,2,1,110,51,2
2175,43,Female,Business,4.55,58,6.19,6,2,2,1,31,2
2176,48,Male,Engineer,5.24,58,6.23,5,5,1,95,52,9
2177,46,Female,Doctor,7.85,101,7.28,7,1,3,77,143,7
2178,44,Female,Engineer,8.27,77,8.49,3,4,1,96,162,9
2179,58,Male,Teacher,9.1,35,4.91,2,4,2,91,110,3
2180,21,Male,Business,9.39,35,8.63,7,7,0,4,84,5
2181,53,Male,Doctor,9.53,47,4.66,7,7,5,26,260,6
2182,29,Female,Doctor,8.19,54,4.47,5,8,3,93,249,4
2183,59,Male,Designer,2.69,43,6.03,5,2,1,22,63,9
2184,29,Female,Student,2.47,107,7.1,9,2,3,60,166,9
2185,34,Female,Teacher,6.67,39,5.34,4,8,3,58,52,1
2186,31,Female,Doctor,8.28,88,4.72,7,7,5,109,216,9
2187,23,Male,Teacher,2.42,96,4.8,1,7,3,76,290,9
2188,24,Female,Business,6.95,8,7.74,4,7,1,89,196,7
2189,38,Female,Teacher,5.99,109,8.78,4,6,1,30,151,9
2190,56,Female,Designer,4.4,112,8.82,4,8,2,94,219,7
2191,47,Male,Doctor,3.77,48,4.57,4,9,0,84,100,5
2192,33,Male,Business,5.2,43,8.44,1,7,1,37,279,9
2193,37,Male,Engineer,2.98,75,7.45,3,3,2,102,171,8
2194,27,Male,Designer,2.27,111,5.64,5,3,5,91,191,2
2195,20,Male,Engineer,8.2,97,8.93,7,5,2,99,279,6
2196,46,Male,Doctor,3.13,11,6.31,1,8,3,81,296,3
2197,54,Male,Designer,1.44,44,5.0,5,4,2,16,126,5
2198,21,Male,Student,2.4,115,5.56,4,3,0,107,247,9
2199,53,Male,Student,3.46,51,4.06,1,2,4,47,31,4
2200,22,Male,Engineer,5.08,26,7.01,3,5,5,112,261,5
2201,51,Female,Teacher,8.41,93,8.1,7,1,1,89,133,2
2202,19,Female,Doctor,4.64,68,4.44,2,4,5,64,261,2
2203,56,Female,Engineer,1.79,25,5.87,6,9,3,78,109,3
2204,31,Male,Business,5.92,33,7.61,8,7,1,51,202,9
2205,52,Male,Designer,5.48,11,6.81,6,9,4,40,138,8
2206,33,Female,Student,2.84,98,7.7,8,4,4,17,257,5
2207,31,Male,Student,3.97,6,8.69,9,3,1,70,189,1
2208,51,Male,Engineer,4.15,8,8.23,3,8,3,56,136,9
2209,46,Male,Business,6.87,14,8.96,1,8,1,92,278,6
2210,21,Female,Teacher,6.99,87,8.55,1,5,5,74,283,4
2211,20,Female,Doctor,1.01,5,4.24,6,7,5,72,79,5
2212,59,Female,Business,9.65,25,8.12,7,9,0,76,61,5
2213,28,Female,Business,2.47,118,8.92,6,3,3,46,122,1
2214,32,Female,Engineer,4.68,33,5.23,4,3,0,44,295,3
2215,34,Male,Student,4.53,9,8.15,9,8,0,5,50,4
2216,55,Female,Student,7.53,73,5.27,7,5,2,20,149,2
2217,42,Male,Designer,2.13,9,5.17,8,5,0,28,271,4
2218,47,Male,Teacher,9.89,79,4.39,6,1,5,26,65,5
2219,40,Female,Doctor,4.45,118,8.08,2,2,5,106,174,4
2220,43,Female,Designer,7.28,35,8.64,6,3,0,40,120,1
2221,39,Female,Designer,5.73,6,7.53,5,2,0,99,145,8
2222,52,Male,Designer,1.74,63,4.49,2,2,2,60,38,2
2223,18,Male,Engineer,1.13,58,7.05,2,5,0,117,151,3
2224,56,Male,Engineer,5.26,82,6.21,2,8,4,64,49,1
2225,20,Female,Doctor,4.59,56,8.34,6,7,3,92,40,3
2226,33,Male,Teacher,5.34,27,4.19,9,9,1,26,91,9
2227,50,Female,Designer,1.65,32,7.2,4,6,5,105,240,6
2228,35,Male,Student,4.5,81,7.32,1,2,0,10,282,4
2229,23,Male,Business,4.38,27,5.84,9,4,3,99,143,1
2230,24,Female,Engineer,4.49,77,4.97,8,2,4,33,162,9
2231,24,Male,Engineer,9.19,35,6.33,1,1,0,44,170,8
2232,57,Female,Business,6.97,17,6.71,3,3,3,110,87,5
2233,31,Male,Business,5.15,11,4.58,7,3,4,105,92,3
2234,20,Female,Teacher,6.82,117,4.94,3,7,1,57,150,1
